MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1764964800|1.16433
Rectangle 17696|16|1675255920|1675299060|1.08901|1.08936|15453831|1|0|0|1|0|||0|7
Rectangle 1772|16|1680093180|1680139800|1.08486|1.08546|15453831|1|0|0|1|0|||0|7
Rectangle 17785|16|1668481200|1668488400|1.03015|1.02965|0|1|2|0|0|0|||0|7
Rectangle 17819|16|1668506400|1668513600|1.04240|1.04190|0|1|2|0|0|0|||0|7
Rectangle 17876|16|1669285800|1669293000|1.04502|1.04467|0|1|2|0|0|0|||0|7
Rectangle 17931|16|1668429000|1668436200|1.03558|1.03508|0|1|2|0|0|0|||0|7
Rectangle 18018|16|1677680880|1677717300|1.06796|1.06835|15570276|1|0|0|1|0|||0|7
Rectangle 18039|16|1682588340|1682636400|1.10554|1.10586|15453831|1|0|0|1|0|||0|7
Rectangle 18089|16|1697541240|1697576400|1.05452|1.05474|15453831|1|0|0|1|0|||0|7
Rectangle 18141|16|1697801940|1697848200|1.05880|1.05905|15453831|1|0|0|1|0|||0|7
Rectangle 18234|16|1664164740|1664233200|0.95530|0.96053|2139610|1|0|0|1|0|||0|7
Rectangle 18310|16|1674205200|1674212400|1.08076|1.08057|0|1|2|0|0|0|||0|7
Rectangle 18329|16|1691509080|1691555820|1.09511|1.09448|15453831|1|0|0|1|0|||0|7
Rectangle 18346|16|1674187200|1674194400|1.08516|1.08497|0|1|2|0|0|0|||0|7
Rectangle 18349|16|1674162900|1674170100|1.08479|1.08460|0|1|2|0|0|0|||0|7
Rectangle 18356|16|1674142200|1674149400|1.07824|1.07805|0|1|2|0|0|0|||0|7
Rectangle 18360|16|1674117000|1674124200|1.07795|1.07776|0|1|2|0|0|0|||0|7
Rectangle 18454|16|1669293000|1669332900|1.03954|1.04052|15453831|1|0|0|1|0|||0|7
Rectangle 18468|16|1674206520|1674255600|1.08395|1.08457|15570276|1|0|0|1|0|||0|7
Rectangle 18512|16|1748646000|1798510500|1.13245|1.13545|11119017|3|0|0|1|0|29/30.5.25||0|0
Rectangle 18519|16|1674205200|1674255600|1.08274|1.08214|15570276|1|0|0|1|0|||0|7
Rectangle 18554|16|1666099800|1666107000|0.97954|0.97926|0|1|2|0|0|0|||0|7
Rectangle 18565|16|1674732600|1674775800|1.08981|1.08956|15570276|1|0|0|1|0|||0|7
Rectangle 18576|16|1669290300|1669297500|1.03796|1.03760|0|1|2|0|0|0|||0|7
Rectangle 18582|16|1674238500|1674245700|1.08838|1.08819|0|1|2|0|0|0|||0|7
Rectangle 18591|16|1672827480|1672873200|1.06203|1.06271|15570276|1|0|0|1|0|||0|7
Rectangle 18806|16|1670423400|1670430600|1.05556|1.05533|0|1|2|0|0|0|||0|7
Rectangle 1888|16|1675764360|1675810800|1.07116|1.07034|15570276|1|0|0|1|0|||0|7
Rectangle 18893|16|1764286200|1766972700|1.15885|1.15955|16777215|3|0|0|1|0|27.11.25||0|0
Rectangle 18924|16|1672308000|1672354800|1.06225|1.06245|15570276|1|0|0|1|0|||0|7
Rectangle 18973|16|1679911740|1679958900|1.07769|1.07821|15570276|1|0|0|1|0|||0|7
Rectangle 18990|16|1762383600|1766022300|1.14758|1.14871|8421504|3|0|0|1|0|5.11.25||0|0
Rectangle 19074|16|1678271340|1678317300|1.05480|1.05450|15570276|1|0|0|1|0|||0|7
Rectangle 19113|16|1663904760|1663974000|0.98429|0.98469|2139610|1|0|0|1|0|||0|7
Rectangle 19116|16|1669029000|1669071600|1.02427|1.02382|15570276|1|0|0|1|0|||0|7
Rectangle 19163|16|1679911200|1679918400|1.07973|1.07939|0|1|2|0|0|0|||0|7
Rectangle 19172|16|1679664600|1679671800|1.07079|1.07045|0|1|2|0|0|0|||0|7
Rectangle 19178|16|1679887800|1679895000|1.07186|1.07152|0|1|2|0|0|0|||0|7
Rectangle 19188|16|1679913000|1679920200|1.07285|1.07251|0|1|2|0|0|0|||0|7
Rectangle 19216|16|1663913700|1663920900|0.98157|0.98124|0|1|2|0|0|0|||0|7
Rectangle 19218|16|1672315200|1672322400|1.06631|1.06610|0|1|2|0|0|0|||0|7
Rectangle 19220|16|1663928100|1663935300|0.98575|0.98541|0|1|2|0|0|0|||0|7
Rectangle 19223|16|1691578440|1691623800|1.09848|1.09816|15453831|1|0|0|1|0|||0|7
Rectangle 19227|16|1663938900|1663946100|0.97323|0.97289|0|1|2|0|0|0|||0|7
Rectangle 19328|16|1680176280|1680221700|1.08690|1.08776|15453831|1|0|0|1|0|||0|7
Rectangle 19336|16|1666585800|1666593000|0.97693|0.97665|0|1|2|0|0|0|||0|7
Rectangle 19339|16|1666611000|1666618200|0.97810|0.97782|0|1|2|0|0|0|||0|7
Rectangle 19346|16|1666623600|1666630800|0.97814|0.97786|0|1|2|0|0|0|||0|7
Rectangle 19386|16|1663359300|1663366500|0.99538|0.99503|0|1|2|0|0|0|||0|7
Rectangle 19398|16|1666621800|1666629000|0.98770|0.98743|0|1|2|0|0|0|||0|7
Rectangle 19446|16|1671718680|1671750000|1.06178|1.06202|15570276|1|0|0|1|0|||0|7
Rectangle 19553|16|1758063600|1767064500|1.18356|1.18533|16777215|3|0|0|1|0|16.9.25||0|0
Rectangle 19568|16|1666086240|1666108800|0.98648|0.98689|2139610|1|0|0|1|0|||0|7
Rectangle 19585|16|1674209280|1674258780|1.08461|1.08561|15570276|1|0|0|1|0|||0|7
Rectangle 19611|16|1675325700|1675332900|1.09722|1.09702|0|1|2|0|0|0|||0|7
Rectangle 19612|16|1672308420|1672355400|1.06286|1.06313|15570276|1|0|0|1|0|||0|7
Rectangle 19771|16|1677682800|1677719400|1.06862|1.06913|15570276|1|0|0|1|0|||0|7
Rectangle 19852|16|1691514720|1691561220|1.09360|1.09291|15570276|1|0|0|1|0|||0|7
Rectangle 19900|16|1663595100|1663602300|1.00340|1.00309|0|1|2|0|0|0|||0|7
Rectangle 19942|16|1672302960|1672354800|1.06164|1.06130|15570276|1|0|0|1|0|||0|7
Rectangle 19958|16|1663595460|1663628400|0.99973|1.00021|2139610|1|0|0|1|0|||0|7
Rectangle 20019|16|1679914080|1679961240|1.07453|1.07527|15570276|1|0|0|1|0|||0|7
Rectangle 20076|16|1672309200|1672356720|1.06364|1.06394|15570276|1|0|0|1|0|||0|7
Rectangle 20103|16|1666021380|1666047600|0.97649|0.97757|36095|1|0|0|1|0|||0|7
Rectangle 20231|16|1668180300|1668207600|1.03144|1.03241|15570276|1|0|0|1|0|||0|7
Rectangle 20278|16|1674213300|1674220500|1.08656|1.08637|0|1|2|0|0|0|||0|7
Rectangle 203|16|1674123060|1674169200|1.08177|1.08136|15570276|1|0|0|1|0|||0|7
Rectangle 20330|16|1666087200|1666108800|0.98584|0.98661|36095|1|0|0|1|0|||0|7
Rectangle 2040|16|1664370120|1664406000|0.96030|0.95557|2139610|1|0|0|1|0|||0|7
Rectangle 2044|16|1696936380|1696982400|1.05858|1.05730|15453831|1|0|0|1|0|||0|7
Rectangle 20639|16|1764027900|1766761200|1.15222|1.15296|16777215|3|0|0|1|0|24.11.25||0|0
Rectangle 20751|16|1674666240|1674688500|1.09033|1.09171|15453831|1|0|0|1|0|||0|7
Rectangle 20847|16|1702911300|1702909800|1.09136|1.09178|15570276|1|0|0|1|0|||0|7
Rectangle 20871|16|1679050800|1679096700|1.06598|1.06657|15570276|1|0|0|1|0|||0|7
Rectangle 20899|16|1666022160|1666047600|0.97786|0.97808|36095|1|0|0|1|0|||0|7
Rectangle 20964|16|1679047320|1679093640|1.06621|1.06675|15453831|1|0|0|1|0|||0|7
Rectangle 20966|16|1679394360|1679439600|1.07130|1.07201|15570276|1|0|0|1|0|||0|7
Rectangle 21041|16|1679063340|1679094000|1.06165|1.06207|15570276|1|0|0|1|0|||0|7
Rectangle 21054|16|1747090800|1798400700|1.11074|1.11259|16777184|3|0|0|1|0|12.5.25||0|0
Rectangle 21115|16|1666873920|1666911600|1.00448|1.00396|2139610|1|0|0|1|0|||0|7
Rectangle 21233|16|1683716460|1683765660|1.09569|1.09593|15453831|1|0|0|1|0|||0|7
Rectangle 21350|16|1740784500|1790538600|1.03760|1.03973|11119017|3|0|0|1|0|28.2.25||0|0
Rectangle 21367|16|1681813140|1681858800|1.09530|1.09590|15453831|1|0|0|1|0|||0|7
Rectangle 21423|16|1681815060|1681861140|1.09636|1.09687|15453831|1|0|0|1|0|||0|7
Rectangle 21479|16|1675846800|1675897200|1.07282|1.07259|15570276|1|0|0|1|0|||0|7
Rectangle 21508|16|1667984400|1667991600|1.01013|1.00966|0|1|2|0|0|0|||0|7
Rectangle 21510|16|1671713100|1671720300|1.05889|1.05868|0|1|2|0|0|0|||0|7
Rectangle 21544|16|1667978100|1667985300|1.00330|1.00283|0|1|2|0|0|0|||0|7
