MT4_OBJECT_SYNC_FORMAT_v6
UTC_REF|1765807200|6855.60000
VolumeText_64|21|1766174400|0|5365.10000|0.00000|3937500|1|0|0|0|0|11774||7|0|1|0|0|0
VolumeText_65|21|1766390400|0|5415.10000|0.00000|3937500|1|0|0|0|0|28181||7|0|1|0|0|0
VolumeText_66|21|1766131200|0|5465.10000|0.00000|3937500|1|0|0|0|0|9054||7|0|1|0|0|0
VolumeText_67|21|1766707200|0|5515.10000|0.00000|3937500|1|0|0|0|0|51959||7|0|1|0|0|0
VolumeText_68|21|1767556800|0|5565.10000|0.00000|3937500|1|0|0|0|0|114806||7|0|1|0|0|0
VolumeText_69|21|1766160000|0|5615.10000|0.00000|3937500|1|0|0|0|0|11246||7|0|1|0|0|0
VolumeText_7|21|1766160000|0|1865.10000|0.00000|3937500|1|0|0|0|0|11027||7|0|1|0|0|0
VolumeText_70|21|1766174400|0|5665.10000|0.00000|3937500|1|0|0|0|0|11317||7|0|1|0|0|0
VolumeText_71|21|1766203200|0|5715.10000|0.00000|3937500|1|0|0|0|0|14177||7|0|1|0|0|0
VolumeText_72|21|1766462400|0|5765.10000|0.00000|3937500|1|0|0|0|0|33616||7|0|1|0|0|0
VolumeText_73|21|1766376000|0|5815.10000|0.00000|3937500|1|0|0|0|0|26648||7|0|1|0|0|0
VolumeText_74|21|1766160000|0|5865.10000|0.00000|3937500|1|0|0|0|0|10433||7|0|1|0|0|0
VolumeText_75|21|1766232000|0|5915.10000|0.00000|3937500|1|0|0|0|0|15628||7|0|1|0|0|0
VolumeText_76|21|1766174400|0|5965.10000|0.00000|3937500|1|0|0|0|0|12162||7|0|1|0|0|0
VolumeText_77|21|1766894400|0|6015.10000|0.00000|3937500|1|0|0|0|0|65154||7|0|1|0|0|0
VolumeText_78|21|1766116800|0|6035.10000|0.00000|3937500|1|0|0|0|0|7387||7|0|1|0|0|0
VolumeText_79|21|1766332800|0|6065.10000|0.00000|3937500|1|0|0|0|0|23337||7|0|1|0|0|0
VolumeText_8|21|1766145600|0|1915.10000|0.00000|3937500|1|0|0|0|0|9762||7|0|1|0|0|0
VolumeText_80|21|1766102400|0|6085.10000|0.00000|3937500|1|0|0|0|0|6292||7|0|1|0|0|0
VolumeText_81|21|1766664000|0|6115.10000|0.00000|3937500|1|0|0|0|0|47832||7|0|1|0|0|0
VolumeText_82|21|1766289600|0|6165.10000|0.00000|3937500|1|0|0|0|0|20911||7|0|1|0|0|0
VolumeText_83|21|1766923200|0|6215.10000|0.00000|3937500|1|0|0|0|0|67921||7|0|1|0|0|0
VolumeText_84|21|1766088000|0|6245.10000|0.00000|3937500|1|0|0|0|0|5648||7|0|1|0|0|0
VolumeText_85|21|1766534400|0|6265.10000|0.00000|3937500|1|0|0|0|0|38667||7|0|1|0|0|0
VolumeText_86|21|1766102400|0|6275.10000|0.00000|3937500|1|0|0|0|0|5979||7|0|1|0|0|0
VolumeText_87|21|1766174400|0|6285.10000|0.00000|3937500|1|0|0|0|0|12335||7|0|1|0|0|0
VolumeText_88|21|1766476800|0|6295.10000|0.00000|3937500|1|0|0|0|0|34556||7|0|1|0|0|0
VolumeText_89|21|1766880000|0|6315.10000|0.00000|3937500|1|0|0|0|0|64366||7|0|1|0|0|0
VolumeText_9|21|1766347200|0|1965.10000|0.00000|3937500|1|0|0|0|0|24216||7|0|1|0|0|0
VolumeText_90|21|1766260800|0|6325.10000|0.00000|3937500|1|0|0|0|0|18230||7|0|1|0|0|0
VolumeText_91|21|1766476800|0|6335.10000|0.00000|3937500|1|0|0|0|0|34740||7|0|1|0|0|0
VolumeText_92|21|1766217600|0|6355.10000|0.00000|3937500|1|0|0|0|0|14543||7|0|1|0|0|0
VolumeText_93|21|1766232000|0|6365.10000|0.00000|3937500|1|0|0|0|0|16222||7|0|1|0|0|0
VolumeText_94|21|1766232000|0|6375.10000|0.00000|3937500|1|0|0|0|0|15901||7|0|1|0|0|0
VolumeText_95|21|1766102400|0|6385.10000|0.00000|3937500|1|0|0|0|0|6767||7|0|1|0|0|0
VolumeText_96|21|1766116800|0|6395.10000|0.00000|3937500|1|0|0|0|0|8032||7|0|1|0|0|0
VolumeText_97|21|1766188800|0|6405.10000|0.00000|3937500|1|0|0|0|0|13091||7|0|1|0|0|0
VolumeText_98|21|1766664000|0|6415.10000|0.00000|3937500|1|0|0|0|0|48520||7|0|1|0|0|0
VolumeText_99|21|1766275200|0|6425.10000|0.00000|3937500|1|0|0|0|0|19589||7|0|1|0|0|0
